date,industrial_production_index,industrial_production_1m_growth_rate,industrial_production_12m_growth_rate,nominal_er_nat_currency_per_usd,nominal_er_growth_rate,real_er_nat_currency_per_usd,real_er_growth_rate,reserves_in_usd_italy,reserves_index_italy,reserves_in_usd_usa,reserves_index_usa,cpi_italy,inflation_rate_italy,cpi_usa,inflation_rate_usa
1985-06-01,96.9842294982274,2.5369178341537957,1.1706102117061468,1954.079999998,-1.6117094390518338,2273.115280054463,-1.928031329186397,42425.7518667891,1419.1587846392072,36087.3046759573,168.0190737353737,42.4195546242961,0.6030322991809722,49.3452355019708,0.2795899347622699
1985-07-01,91.1107384946419,-6.056129985229052,0.9123363744545587,1914.359999999,-2.032670105576062,2226.600704887223,-2.046291957798352,43289.5597004087,1448.0535106341763,37070.8635448868,172.59843070330618,42.5043113855014,0.19980587244723402,49.4369552705619,0.18587360594812807
1985-08-01,40.804049289136,-55.214884696016775,-7.119565217391344,1870.239999994,-2.3046866840627067,2174.9837839581214,-2.3181938645670197,42990.9057400812,1438.063413282529,37153.6243684254,172.98375726170102,42.5890573935018,0.1993821455705369,49.5286750391529,0.1855287569572761
1985-09-01,96.2679501075462,135.92744294909318,-2.9602888086642576,1902.259999997,1.712079733248273,2205.200547500654,1.3892868427525906,43151.3277149789,1443.4295940785717,38293.9950314112,178.29321509542837,42.8433276771177,0.5970319588587625,49.6662546920394,0.2777777777777102
1985-10-01,93.6893443010941,-2.678571428571397,-1.9735198601048665,1785.369999997,-6.144796189804991,2056.9935836789473,-6.720792990446267,41786.3980110166,1397.7721361771735,41656.7270934694,193.94977718452472,43.2671007299392,0.9891226377540141,49.8496942292215,0.3693444136658508
1985-11-01,98.3212843608322,4.943934760448543,2.872845365975585,1751.240000002,-1.9116485655666482,2007.509943390055,-2.405629297121603,40877.470637107,1367.3681430709817,42850.7047531593,199.5088241192624,43.6061170215554,0.7835428903180786,49.987273882108,0.27598896044152
1985-12-01,83.8285646893836,-14.740165128703298,-1.3625509200730135,1714.409999996,-2.103081245629268,1959.2752480570462,-2.40271264866343,39153.1489455184,1309.6888759163203,43185.4222319859,201.06723700879456,43.8603765519664,0.5830822549169223,50.1248535349945,0.2752293577980902
1986-01-01,90.4063970938055,7.846767302762769,6.601914414414356,1664.490000002,-2.9117888949619086,1898.2761895955211,-3.1133480873611785,37248.5928642066,1245.9806945712191,43672.4643710346,203.3348590938426,44.0722577017747,0.4830810094784921,50.2624331878811,0.27447392497725875
1986-02-01,98.5839201374152,9.045292486465017,1.925450506047821,1587.949999995,-4.598405518021009,1799.1088278837242,-5.224074465840889,38394.7512627576,1284.3201626612342,45504.3730249546,211.8640523368203,44.2417712241853,0.384626364180507,50.1248535349945,-0.27372262773734946
1986-03-01,100.983456096197,2.4340033906514513,4.123584441161832,1542.289999999,-2.8754053966525306,1731.09275457219,-3.7805424695481538,38123.0317803604,1275.2310346332297,44918.5903156409,209.1367035056215,44.4536631271985,0.4789408225531755,49.895554113517,-0.4574565416284204
1986-04-01,98.5839201374152,-2.376167395673201,6.527347781217752,1556.859999999,0.9446991162498142,1740.9152918511759,0.5674183115285114,40420.7563531169,1352.0908631248335,46491.9461410915,216.46209925967153,44.5384091351988,0.19063897559534748,49.803834344926,-0.18382352941170854
1986-05-01,96.8051596505571,-1.8043109711793792,2.3475956077243954,1528.699999995,-1.8087689325962497,1706.031865864214,-2.0037405697016397,42035.7665470175,1406.11361588953,45249.1551018542,210.67578185153346,44.7503010382121,0.47575094649225935,49.9414139978125,0.27624309392255686
